country,countryname,isic_code,isic_description,WIOD_sector,VA,VA_share,VA_country,GVCB_val,GVCF_val,GVC_val,GEXP_val,GVCB_share,GVCF_share,GVC_share,EU29_GVCB_val,OTH29_GVCB_val,EU29_GVCF_val,OTH29_GVCF_val,EU29_GVC_val,OTH29_GVC_val,DAVAX,DVA,DC,GEXP,VAX,EU29_DAVAX_val,OTH29_DAVAX_val,EU29_DVA_val,OTH29_DVA_val,EU29_DC_val,OTH29_DC_val,EU29_GEXP_val,OTH29_GEXP_val,EU29_VAX_val,OTH29_VAX_val,EU
TWN,Taiwan,L68,Real estate activities,44,43510.39006682983,.0815729733153246,533392.25,2.213380920567527,5.036057810702988,7.249438731270518,44.3231924181324,.049937308,.11362128,.16355859,.15024172,2.0631392,.35485035,4.6812072,.50509208,6.7443466,37.07375368686189,42.10981149756488,42.11899052503284,44.3231924181324,42.02558168417143,2.5035145,34.57024,2.8583648,39.251446,2.858988,39.260006,3.0086064,41.314587,2.8569584,39.168625,
TWN,Taiwan,M69_M70,Legal and accounting activities; activities of head offices; management consultancy activities,45,966.4160549573247,.0018118300236208,533392.25,90.21754245819872,170.2591610001019,260.4767034583007,1016.092929333588,.088788673,.16756259,.25635126,9.9303694,80.287178,36.992867,133.2663,46.923237,213.55345,755.6162258752871,925.8753868753887,926.1940064682215,1016.092929333588,924.1609257356763,64.919525,690.69672,101.91238,823.96301,101.94745,824.24658,111.84275,904.25018,101.76599,822.3949,
TWN,Taiwan,M71,Architectural and engineering activities; technical testing and analysis,46,1619.99006995287,.0030371459907481,533392.25,66.27248177708036,94.90752361441551,161.1800053914958,501.4180733104721,.13217011,.18927823,.32144833,2.8352196,63.437263,6.1468501,88.760674,8.98207,152.19794,340.2380679189763,435.1455915333918,435.653422096341,501.4180733104721,434.0304099904502,12.469223,327.76883,18.616072,416.52951,18.637798,417.01563,21.451294,479.9668,18.589336,415.44107,
TWN,Taiwan,M72,Scientific research and development,47,5414.947921399616,.0101519062830224,533392.25,.0000517469930776,0,.0000517469930776,.0002154229239338,.24021117,0,.24021117,0,.000051746993,0,0,0,.000051746993,.0001636759308562,.0001636759308562,.0001645005558376,.0002154229239338,.0001636759308562,0,.00016367593,0,.00016367593,0,.00016450055,0,.00021542293,0,.00016367593,
TWN,Taiwan,M73,Advertising and market research,48,1648.852459188617,.0030912569951157,533392.25,39.68387025202126,29.95562038911628,69.63949064113754,203.7614193749559,.19475655,.14701322,.34176975,6.3528047,33.331066,10.837785,19.117836,17.190588,52.448902,134.1219287338184,164.0775491229346,164.2964109270588,203.7614193749559,163.7600472037968,15.428621,118.69331,26.266403,137.81114,26.301443,137.99496,32.619205,171.14221,26.228401,137.53165,
TWN,Taiwan,M74_M75,"Other professional, scientific and technical activities; veterinary activities",49,1812.601444184574,.0033982524406396,533392.25,304.6623536665148,332.8213568499987,637.4837105165134,1864.901380173751,.16336647,.17846593,.3418324,29.397236,275.26511,61.377571,271.44376,90.774811,546.70886,1227.417669657238,1560.239026507237,1562.160393441526,1864.901380173751,1556.651320847961,89.171761,1138.2457,150.54935,1409.6898,150.73474,1411.4258,179.94655,1684.9548,150.3432,1406.308,
TWN,Taiwan,N,Administrative and support service activities,50,7802.487481638414,.0146280486604522,533392.25,221.3297364359174,293.9200850326545,515.2498214685718,1623.2624370987,.13634871,.18106751,.31741622,24.212103,197.11763,81.000809,212.91928,105.21291,410.0369,1108.012615630128,1401.932700662782,1403.207600029505,1623.2624370987,1398.267776911933,72.361961,1035.6506,153.36276,1248.5699,153.50224,1249.7054,177.57487,1445.6875,153.05745,1245.2104,
TWN,Taiwan,O84,Public administration and defence; compulsory social security,51,35832.55884156634,.0671786293276929,533392.25,12.03758493108406,18.05893687716543,30.09652180824949,126.0332774709261,.095511161,.14328705,.23879822,.095278621,11.942307,.14185821,17.91708,.23713684,29.859385,95.93675566267662,113.9956925398421,114.0585951297468,126.0332774709261,113.7047881964824,.76042855,95.176323,.90228677,113.09341,.90278465,113.15581,.99756539,125.03571,.90185165,112.80294,
TWN,Taiwan,P85,Education,52,23165.58695753703,.0434306795185825,533392.25,5.619182312415745,6.415636643115938,12.03481895553168,74.66522211788811,.075258359,.08592537,.16118373,.027065761,5.5921168,.043590229,6.3720465,.070655987,11.964163,62.63040316235642,69.04603980547236,69.08333638127647,74.66522211788811,68.93022721367335,.28898194,62.341419,.33257219,68.71347,.33275181,68.75058,.35963795,74.305588,.33243179,68.597794,
TWN,Taiwan,Q,Human health and social work activities,53,16021.60286530203,.0300371883817321,533392.25,3.36103257141637,1.830545552978957,5.191578124395326,21.75260315696666,.15451173,.084152944,.23866469,.015648846,3.3453836,.011958129,1.8185874,.027606975,5.1639709,16.56102503257134,18.39157058555029,18.40503029927963,21.75260315696666,18.3632683144796,.073672354,16.487354,.085630484,18.305941,.085693158,18.319336,.10127933,21.651323,.085602902,18.277666,
TWN,Taiwan,R_S,Other service activities,54,15232.61077936969,.028557991567525,533392.25,183.0660180899914,6.251331840475856,189.3173499304672,1126.37914337522,.1625261,.0055499356,.16807604,31.760235,151.30577,2.9379385,3.3133936,34.698174,154.61919,937.0617934447531,943.3131252852288,944.2358703043375,1126.37914337522,943.2672048561354,160.71803,776.34375,163.65596,779.65717,163.81604,780.41986,195.41621,930.96289,163.64522,779.62201,
TWN,Taiwan,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,55,3491.438356349689,.0065457240773334,533392.25,0,.363727497505416,.363727497505416,15.34075531968888,0,.023709882,.023709882,0,0,0,.36372751,0,.36372751,14.97702782218347,15.34075531968888,15.34075531968888,15.34075531968888,15.33041351769818,.015564357,14.961463,.015564357,15.325191,.015564357,15.325191,.015564357,15.325191,.015564357,15.314849,
TWN,Taiwan,U,Activities of extraterritorial organizations and bodies,56,0,0,533392.25,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
USA,United States,A01,"Crop and animal production, hunting and related service activities",1,178344.4799917753,.0102397691711435,17416846,5575.664890533797,6859.817311845814,12435.48220237961,48680.57528541295,.11453573,.14091487,.25545061,527.22595,5048.439,1070.8245,5788.9932,1598.0503,10837.433,36245.09308303335,43104.91039487915,43384.37620785229,48680.57528541295,41514.11771079789,3005.1064,33239.988,4075.9314,39028.977,4102.3564,39282.02,4603.1572,44077.418,4019.6233,37494.496,
USA,United States,A02,Forestry and logging,2,23800.90288797679,.0013665449676319,17416846,242.0243555727546,1625.463257903387,1867.487613476142,3660.043662795891,.066126086,.44411033,.51023644,2.6316452,239.39268,20.270023,1605.1931,22.901669,1844.5861,1792.55604931975,3418.019307223137,3429.995740842246,3660.043662795891,2539.029521829489,16.895714,1775.6603,37.165741,3380.854,37.295963,3392.7,39.797375,3620.2463,35.342705,2503.6868,
USA,United States,A03,Fishing and aquaculture,3,14535.41504994776,.000834560704795,17416846,147.8063588973764,244.4259875868399,392.2323464842163,2235.220188109656,.066126086,.10935208,.17547818,28.0938,119.71255,48.581028,195.84497,76.674835,315.5575,1842.98784162544,2087.41382921228,2094.727940570084,2235.220188109656,1966.423414641053,348.17715,1494.8107,396.75824,1690.6558,398.14847,1696.5795,424.85202,1810.3683,393.84683,1572.5767,
USA,United States,B,Mining and quarrying,4,455949.9365184248,.026178674572723,17416846,3671.410849203587,16343.73929183298,20015.15014103656,44235.27990824342,.082997344,.36947295,.4524703,346.8512,3324.5598,1804.2485,14539.491,2151.0991,17864.053,24220.12976720686,40563.86905903984,40726.71668324479,44235.27990824342,33724.90928848975,2027.9641,22192.164,3832.2129,36731.656,3847.5967,36879.121,4179.0635,40056.215,3656.7446,30068.168,
USA,United States,C10-C12,"Manufacture of food products, beverages and tobacco products",5,246968.7537614963,.014179878351824,17416846,9026.880964536687,5770.484503652879,14797.36546818956,75452.22446071131,.11963704,.076478653,.1961157,726.94659,8299.9336,1102.5236,4667.9609,1829.4701,12967.895,60654.85899252174,66425.34349617461,66902.22096015151,75452.22446071131,64732.4483023035,4246.7959,56408.059,5349.3198,61076.023,5387.7227,61514.492,6076.2656,69375.953,5255.2061,59477.242,
USA,United States,C13-C15,"Manufacture of textiles, wearing apparel and leather products",6,28574.70948292865,.0016406363081782,17416846,2014.52018769438,2699.175303708469,4713.695491402848,12877.76236504833,.15643403,.20959972,.36603373,171.8269,1842.6934,349.22253,2349.9529,521.04944,4192.6455,8164.06687364548,10863.24217735395,10964.67750619151,12877.76236504833,9504.029339346702,577.34912,7586.7173,926.57178,9936.6699,935.22357,10029.455,1098.3984,11779.365,898.54187,8605.4873,
USA,United States,C16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",7,29065.82398120111,.0016688339798928,17416846,1044.760472062235,1364.460693815538,2409.221165877773,6471.505087936294,.1614401,.21084133,.37228143,94.138214,950.62219,166.60342,1197.8572,260.74167,2148.4795,4062.283922058521,5426.744615874059,5503.083089550126,6471.505087936294,4880.737789236798,322.37375,3739.9102,488.97714,4937.7671,495.85568,5007.2275,583.11542,5888.3896,474.32428,4406.4136,
USA,United States,C17,Manufacture of paper and paper products,8,56263.44642968271,.0032304039028262,17416846,4253.21913884874,6649.503523313737,10902.72266216248,24797.69634104778,.1715167,.26815006,.43966675,454.13727,3799.0818,1021.4904,5628.0137,1475.6278,9427.0957,13894.9736788853,20544.47720219904,20791.03246686018,24797.69634104778,17857.98419544171,1172.145,12722.829,2193.6355,18350.842,2219.9609,18571.072,2647.7727,22149.924,2108.3708,15749.614,
USA,United States,C18,Printing and reproduction of recorded media,9,38568.76602402409,.0022144518368052,17416846,568.1512457268161,1142.360107744798,1710.511353471614,4720.84265227492,.12034954,.24198225,.36233178,129.99507,438.15616,374.85052,767.50952,504.84561,1205.6656,3010.331298803304,4152.691406548103,4182.912557606158,4720.84265227492,3763.603534899763,575.30017,2435.0313,950.15076,3202.5405,957.06537,3225.8472,1080.1456,3640.697,908.96411,2854.6394,
USA,United States,C19,Manufacture of coke and refined petroleum products ,10,183261.2924491596,.0105220712901871,17416846,36091.72729078578,25140.57304822643,61232.30033901216,126841.645224658,.28454161,.19820441,.48274603,6433.7207,29658.006,7221.1348,17919.438,13654.855,47577.445,65609.34488564586,90749.91793387229,92155.90434369163,126841.645224658,84571.88694264012,8955.9678,56653.379,16177.103,74572.813,16427.734,75728.164,22610.824,104230.83,15468.901,69102.984,
USA,United States,C20,Manufacture of chemicals and chemical products ,11,268493.2291113475,.0154157206897681,17416846,18012.29189616288,42566.71829493316,60579.01019109604,118478.2771664803,.15203033,.35927868,.51130903,3463.3904,14548.901,11733.981,30832.734,15197.373,45381.637,57899.26697538422,100465.9852703174,101470.4314959897,118478.2771664803,87619.69537648583,7583.5435,50315.727,19317.527,81148.461,19510.658,81959.773,22780.916,95697.352,18132.434,69487.266,
USA,United States,C21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,12,95960.61761716208,.0055096438867377,17416846,6437.665387820953,5359.958267058271,11797.62365487923,42344.61174526845,.15203033,.12657946,.27860978,2526.8044,3910.8611,2105.072,3254.8862,4631.876,7165.7476,30546.98809038924,35906.94635744752,36265.93946385029,42344.61174526845,34820.67090335206,11988.518,18558.471,14093.59,21813.354,14234.498,22031.443,16620.393,25724.215,13885.67,20935,
USA,United States,C22,Manufacture of rubber and plastic products,13,76339.67689617572,.0043830942794112,17416846,5994.546852074435,8880.714568055613,14875.26142013005,30854.98517111253,.19428131,.28782105,.48210236,560.17108,5434.375,915.75134,7964.9629,1475.9226,13399.338,15979.72375098248,24860.43831903809,25215.14987323952,30854.98517111253,20006.84556044749,1407.3766,14572.348,2323.1282,22537.311,2356.2744,22858.877,2883.2993,27971.686,2239.4185,17767.428,
USA,United States,C23,Manufacture of other non-metallic mineral products,14,47020.27680563599,.0026997010553687,17416846,1525.369180107716,1794.764153988969,3320.133334096685,10788.50261307911,.1413884,.16635896,.30774736,247.2151,1278.1542,442.05136,1352.7128,689.26648,2630.8672,7468.369278982429,9263.133432971394,9336.981027518057,10788.50261307911,8580.655739309375,1059.2155,6409.1538,1501.2668,7761.8667,1513.2355,7823.7451,1748.4822,9040.0205,1460.0027,7120.6533,
USA,United States,C24,Manufacture of basic metals,15,61644.58434320752,.0035393655825773,17416846,7091.069167806831,11639.17423148038,18730.24339928721,31047.75462386308,.22839233,.37487975,.60327208,846.30176,6244.7676,1850.6514,9788.5225,2696.9534,16033.29,12317.51122457588,23956.68545605626,24309.28578229533,31047.75462386308,18925.37613391608,1008.52,11308.991,2859.1716,21097.514,2901.2534,21408.031,3705.4736,27342.279,2660.4175,16264.959,
USA,United States,C25,"Manufacture of fabricated metal products, except machinery and equipment",16,148045.2571552717,.0085001187601796,17416846,7385.738059910415,9653.047952222412,17038.78601213283,43266.61613113662,.17070293,.22310615,.39380908,830.23157,6555.5068,1513.1343,8139.9136,2343.366,14695.42,26227.83011900379,35880.87807122621,36268.95269926388,43266.61613113662,31482.43910920896,2520.2393,23707.592,4033.3738,31847.504,4076.9968,32191.953,4863.605,38403.012,3883.5933,27598.842,
USA,United States,C26,"Manufacture of computer, electronic and optical products",17,270129.3225078881,.0155096581008042,17416846,11104.55113673674,33180.47857517828,44285.02971191501,112349.9795373914,.098838925,.29533142,.39417034,1829.1483,9275.4023,5715.3774,27465.104,7544.5259,36740.508,68064.94982547639,101245.4284006547,101865.1594069696,112349.9795373914,89181.34619366501,10961.832,57103.117,16677.209,84568.219,16779.291,85085.867,18506.359,93843.617,16157.122,73024.219,
USA,United States,C27,Manufacture of electrical equipment,18,54521.68180126892,.0031303993064056,17416846,5688.189042713184,8241.424394675725,13929.61343738891,31899.30407949838,.17831703,.2583575,.43667454,713.98315,4974.2056,1205.5601,7035.8643,1919.5432,12010.07,17969.69064210948,26211.11503678521,26528.74187110276,31899.30407949838,22405.37022002462,2084.4668,15885.224,3290.0271,22921.088,3329.8953,23198.846,4004.0103,27895.295,3182.0356,19223.334,
USA,United States,C28,Manufacture of machinery and equipment n.e.c.,19,153862.1391046957,.008834098979027,17416846,20556.32425446957,19202.86049067779,39759.18474514736,108722.828226684,.18907091,.17662215,.36569306,3032.6375,17523.686,4351.1792,14851.683,7383.8164,32375.369,68963.64348153671,88166.50397221449,89323.14139578876,108722.828226684,81378.25586742102,8655.8652,60307.773,13007.046,75159.461,13177.681,76145.461,16039.683,92683.148,12592.582,68785.672,
USA,United States,C29,"Manufacture of motor vehicles, trailers and semi-trailers",20,145059.5259870395,.0083286909819203,17416846,26235.39144814682,19435.34672996573,45670.73817811255,102997.3846767477,.25471902,.18869747,.44341648,2363.105,23872.285,1336.4436,18098.902,3699.5488,41971.188,57326.64649863521,76761.99322860093,78599.1279853789,102997.3846767477,63076.48575972818,5577.7534,51748.895,6914.1973,69847.797,7079.6729,71519.453,9277.3027,93720.086,6772.2676,56304.219,
USA,United States,C30,Manufacture of other transport equipment,21,128836.347128897,.0073972261743905,17416846,25886.1315042231,24290.9815698513,50177.1130740744,126527.6191804539,.20458879,.19198166,.39657044,9372.3857,16513.746,12959.719,11331.262,22332.104,27845.006,76350.50610637954,100641.4876762308,102366.5895252049,126527.6191804539,96052.91816673691,23478.74,52871.762,36438.461,64203.023,37063.051,65303.531,45810.848,80716.773,35089.836,60963.086,
USA,United States,C31_C32,Manufacture of furniture; other manufacturing,22,106534.3352715877,.006116741050985,17416846,5019.964502171224,3763.28837013793,8783.252872309153,37529.40131847906,.13376084,.10027574,.23403658,1049.6986,3970.2659,1005.3242,2757.9641,2055.0225,6728.23,28746.14844616991,32509.43681630784,32803.99955548056,37529.40131847906,31388.78758921037,5792.5542,22953.594,6797.8789,25711.559,6859.4722,25944.525,7847.5771,29681.824,6703.4092,24685.377,
USA,United States,C33,Repair and installation of machinery and equipment,23,22551.39318230632,.0012948035211696,17416846,.9475416040086349,4.501318042994365,5.448859647003001,15.27285305321327,.062040903,.29472673,.35676762,.36458492,.58295673,2.3789206,2.1223974,2.7435052,2.7053545,9.823993406210262,14.32531144920463,14.38153734910211,15.27285305321327,13.66540688562281,3.1330192,6.6909738,5.51194,8.8133717,5.5335741,8.8479633,5.876524,9.396328,5.2685161,8.3968906,
USA,United States,D35,"Electricity, gas, steam and air conditioning supply",24,272826.4133794173,.0156645134008355,17416846,121.6400161404188,420.1216223918993,541.7616385323182,1522.307834639038,.079905003,.27597678,.35588178,40.29631,81.343697,177.46773,242.6539,217.76404,323.99765,980.54619610672,1400.667818498619,1405.84436070835,1522.307834639038,1341.661262564447,286.5387,694.00757,464.00644,936.66138,465.72131,940.12311,504.30276,1018.0051,449.4343,892.22699,
